lat1,long1,lat2,long2,dis,time
30.74022,76.82758,30.72022,76.72758,13797,1566
30.74022,76.82758,30.72022,76.73758,11688,1319
30.74022,76.82758,30.72022,76.74758,10909,1265
30.74022,76.82758,30.72022,76.75758,9017,1274
30.74022,76.82758,30.72022,76.76758,8727,1186
30.74022,76.82758,30.72022,76.77758,6373,916
30.74022,76.82758,30.72022,76.78758,5013,707
30.74022,76.82758,30.72022,76.79758,4329,620
30.74022,76.82758,30.72022,76.80758,4615,643
30.74022,76.82758,30.72022,76.81758,3497,457
30.74022,76.82758,30.73022,76.69758,17363,1926
30.74022,76.82758,30.73022,76.70758,16805,1776
30.74022,76.82758,30.73022,76.71758,14385,1630
30.74022,76.82758,30.73022,76.72758,13134,1416
30.74022,76.82758,30.73022,76.73758,12229,1393
30.74022,76.82758,30.73022,76.74758,10986,1343
30.74022,76.82758,30.73022,76.75758,9756,1154
30.74022,76.82758,30.73022,76.76758,8160,1137
30.74022,76.82758,30.73022,76.77758,6576,836
30.74022,76.82758,30.73022,76.78758,5551,779
30.74022,76.82758,30.73022,76.79758,4034,600
30.74022,76.82758,30.73022,76.80758,3287,515
30.74022,76.82758,30.73022,76.81758,2051,270
30.74022,76.82758,30.73022,76.82758,5285,611
30.74022,76.82758,30.73022,76.83758,2758,517
30.74022,76.82758,30.74022,76.68758,18920,2014
30.74022,76.82758,30.74022,76.69758,18537,2051
30.74022,76.82758,30.74022,76.70758,16527,1757
30.74022,76.82758,30.74022,76.71758,14970,1543
30.74022,76.82758,30.74022,76.72758,13808,1562
30.74022,76.82758,30.74022,76.73758,12452,1370
30.74022,76.82758,30.74022,76.74758,11097,1305
30.74022,76.82758,30.74022,76.75758,9930,1157
30.74022,76.82758,30.74022,76.76758,8347,938
30.74022,76.82758,30.74022,76.77758,7633,862
30.74022,76.82758,30.74022,76.78758,5651,794
30.74022,76.82758,30.74022,76.79758,4199,566
30.74022,76.82758,30.74022,76.80758,2789,386
30.74022,76.82758,30.74022,76.81758,1505,213
30.74022,76.82758,30.74022,76.82758,0,0
30.74022,76.82758,30.74022,76.83758,3750,547
30.74022,76.82758,30.75022,76.68758,18346,2454
30.74022,76.82758,30.75022,76.69758,17322,2112
30.74022,76.82758,30.75022,76.70758,16443,1918
30.74022,76.82758,30.75022,76.71758,15280,1665
30.74022,76.82758,30.75022,76.72758,16025,1688
30.74022,76.82758,30.75022,76.73758,12692,1464
30.74022,76.82758,30.75022,76.74758,11270,1238
30.74022,76.82758,30.75022,76.75758,9902,1106
30.74022,76.82758,30.75022,76.76758,8525,989
30.74022,76.82758,30.75022,76.77758,7145,821
30.74022,76.82758,30.75022,76.78758,5703,673
30.74022,76.82758,30.75022,76.79758,4501,552
30.74022,76.82758,30.75022,76.80758,4185,520
30.74022,76.82758,30.75022,76.81758,5410,691
30.74022,76.82758,30.75022,76.82758,6996,959
30.74022,76.82758,30.75022,76.83758,4300,621
30.74022,76.82758,30.76022,76.68758,19826,2395
30.74022,76.82758,30.76022,76.69758,18392,2249
30.74022,76.82758,30.76022,76.70758,17206,2038
30.74022,76.82758,30.76022,76.71758,14833,1618
30.74022,76.82758,30.76022,76.72758,13518,1443
30.74022,76.82758,30.76022,76.73758,12779,1406
30.74022,76.82758,30.76022,76.74758,12711,1445
30.74022,76.82758,30.76022,76.75758,10152,1111
30.74022,76.82758,30.76022,76.76758,8845,1060
30.74022,76.82758,30.76022,76.77758,7892,1021
30.74022,76.82758,30.76022,76.78758,6135,727
30.74022,76.82758,30.76022,76.79758,5586,625
30.74022,76.82758,30.76022,76.80758,5943,701
30.74022,76.82758,30.76022,76.81758,5965,813
30.74022,76.82758,30.76022,76.82758,5891,788
30.74022,76.82758,30.76022,76.83758,5782,838
30.74022,76.82758,30.77022,76.68758,18779,2246
30.74022,76.82758,30.77022,76.69758,17861,2108
30.74022,76.82758,30.77022,76.70758,16525,1948
30.74022,76.82758,30.77022,76.71758,15437,1749
30.74022,76.82758,30.77022,76.72758,14459,1586
30.74022,76.82758,30.77022,76.73758,12643,1602
30.74022,76.82758,30.77022,76.74758,11749,1479
30.74022,76.82758,30.77022,76.75758,10920,1331
30.74022,76.82758,30.77022,76.76758,9092,1028
30.74022,76.82758,30.77022,76.77758,10104,1154
30.74022,76.82758,30.77022,76.78758,6929,847
30.74022,76.82758,30.77022,76.79758,8114,916
30.74022,76.82758,30.77022,76.80758,7987,914
30.74022,76.82758,30.77022,76.81758,7497,964
30.74022,76.82758,30.77022,76.82758,6995,970
30.74022,76.82758,30.77022,76.83758,6995,970
30.74022,76.82758,30.78022,76.68758,19620,2369
30.74022,76.82758,30.78022,76.69758,19082,2149
30.74022,76.82758,30.78022,76.70758,17607,1982
30.74022,76.82758,30.78022,76.71758,16243,1717
30.74022,76.82758,30.78022,76.72758,16279,1820
30.74022,76.82758,30.78022,76.73758,14526,1777
30.74022,76.82758,30.78022,76.74758,12691,1468
30.74022,76.82758,30.78022,76.75758,11558,1353
30.74022,76.82758,30.78022,76.76758,11142,1370
30.74022,76.82758,30.78022,76.77758,10781,1450
30.74022,76.82758,30.78022,76.78758,11953,1480
30.74022,76.82758,30.78022,76.79758,8581,1260
30.74022,76.82758,30.78022,76.80758,9445,1267
30.74022,76.82758,30.78022,76.81758,11124,1662
30.74022,76.82758,30.78022,76.82758,11202,1682
30.74022,76.82758,30.78022,76.83758,6995,970
30.74022,76.82758,30.79022,76.68758,20000,2072
30.74022,76.82758,30.79022,76.69758,20257,2128
30.74022,76.82758,30.79022,76.70758,18729,1939
30.74022,76.82758,30.79022,76.71758,17196,1811
30.74022,76.82758,30.79022,76.72758,15224,1727
30.74022,76.82758,30.79022,76.73758,13600,1532
30.74022,76.82758,30.79022,76.74758,12678,1391
30.74022,76.82758,30.79022,76.75758,14056,1593
30.74022,76.82758,30.79022,76.76758,12042,1547
30.74022,76.82758,30.79022,76.77758,13908,1548
30.74022,76.82758,30.79022,76.78758,10180,1551
30.74022,76.82758,30.79022,76.79758,9749,1568
30.74022,76.82758,30.79022,76.80758,11036,1596
30.74022,76.82758,30.79022,76.81758,11777,1759
30.74022,76.82758,30.79022,76.82758,11520,1698
30.74022,76.82758,30.79022,76.83758,13968,1957
30.74022,76.83758,30.68022,76.73758,13100,1635
30.74022,76.83758,30.68022,76.74758,12874,1646
30.74022,76.83758,30.68022,76.75758,12147,1710
30.74022,76.83758,30.69022,76.72758,14668,1844
30.74022,76.83758,30.69022,76.73758,12711,1680
30.74022,76.83758,30.69022,76.74758,12073,1616
30.74022,76.83758,30.69022,76.75758,11257,1463
30.74022,76.83758,30.69022,76.76758,11155,1388
30.74022,76.83758,30.70022,76.71758,16626,1997
30.74022,76.83758,30.70022,76.72758,14211,1811
30.74022,76.83758,30.70022,76.73758,12969,1658
30.74022,76.83758,30.70022,76.74758,12297,1663
30.74022,76.83758,30.70022,76.75758,10537,1405
30.74022,76.83758,30.70022,76.76758,10045,1334
30.74022,76.83758,30.70022,76.77758,9003,1240
30.74022,76.83758,30.70022,76.78758,8171,1184
30.74022,76.83758,30.71022,76.70758,17910,2096
30.74022,76.83758,30.71022,76.71758,15975,1951
30.74022,76.83758,30.71022,76.72758,15571,1878
30.74022,76.83758,30.71022,76.73758,14699,1702
30.74022,76.83758,30.71022,76.74758,11770,1543
30.74022,76.83758,30.71022,76.75758,10461,1364
30.74022,76.83758,30.71022,76.76758,9214,1309
30.74022,76.83758,30.71022,76.77758,8601,1206
30.74022,76.83758,30.71022,76.78758,7501,1088
30.74022,76.83758,30.71022,76.79758,7325,1069
30.74022,76.83758,30.72022,76.70758,17533,2058
30.74022,76.83758,30.72022,76.71758,16420,1879
30.74022,76.83758,30.72022,76.72758,15432,1817
30.74022,76.83758,30.72022,76.73758,13324,1569
30.74022,76.83758,30.72022,76.74758,12544,1515
30.74022,76.83758,30.72022,76.75758,10652,1525
30.74022,76.83758,30.72022,76.76758,10362,1437
30.74022,76.83758,30.72022,76.77758,8009,1167
30.74022,76.83758,30.72022,76.78758,6648,958
30.74022,76.83758,30.72022,76.79758,5964,870
30.74022,76.83758,30.72022,76.80758,6250,894
30.74022,76.83758,30.72022,76.81758,4464,613
30.74022,76.83758,30.73022,76.69758,18998,2177
30.74022,76.83758,30.73022,76.70758,18440,2027
30.74022,76.83758,30.73022,76.71758,16020,1881
30.74022,76.83758,30.73022,76.72758,14769,1667
30.74022,76.83758,30.73022,76.73758,13864,1644
30.74022,76.83758,30.73022,76.74758,12621,1594
30.74022,76.83758,30.73022,76.75758,11391,1405
30.74022,76.83758,30.73022,76.76758,9795,1388
30.74022,76.83758,30.73022,76.77758,8211,1086
30.74022,76.83758,30.73022,76.78758,7186,1030
30.74022,76.83758,30.73022,76.79758,5669,851
30.74022,76.83758,30.73022,76.80758,4922,766
30.74022,76.83758,30.73022,76.81758,3686,520
30.74022,76.83758,30.73022,76.82758,5054,646
30.74022,76.83758,30.73022,76.83758,3266,466
30.74022,76.83758,30.74022,76.68758,20555,2265
30.74022,76.83758,30.74022,76.69758,20172,2301
30.74022,76.83758,30.74022,76.70758,18163,2008
30.74022,76.83758,30.74022,76.71758,16606,1793
30.74022,76.83758,30.74022,76.72758,15444,1812
30.74022,76.83758,30.74022,76.73758,14088,1621
30.74022,76.83758,30.74022,76.74758,12733,1556
30.74022,76.83758,30.74022,76.75758,11565,1408
30.74022,76.83758,30.74022,76.76758,9982,1188
30.74022,76.83758,30.74022,76.77758,9268,1113
30.74022,76.83758,30.74022,76.78758,7286,1045
30.74022,76.83758,30.74022,76.79758,5834,817
30.74022,76.83758,30.74022,76.80758,4424,636
30.74022,76.83758,30.74022,76.81758,3140,464
30.74022,76.83758,30.74022,76.82758,2854,461
30.74022,76.83758,30.74022,76.83758,0,0
30.74022,76.83758,30.75022,76.68758,19981,2705
30.74022,76.83758,30.75022,76.69758,18957,2363
30.74022,76.83758,30.75022,76.70758,18079,2169
30.74022,76.83758,30.75022,76.71758,16915,1915
30.74022,76.83758,30.75022,76.72758,17660,1939
30.74022,76.83758,30.75022,76.73758,14327,1715
30.74022,76.83758,30.75022,76.74758,12905,1488
30.74022,76.83758,30.75022,76.75758,11538,1356
30.74022,76.83758,30.75022,76.76758,10160,1240
30.74022,76.83758,30.75022,76.77758,8780,1072
30.74022,76.83758,30.75022,76.78758,7338,924
30.74022,76.83758,30.75022,76.79758,6136,803
30.74022,76.83758,30.75022,76.80758,5820,771
30.74022,76.83758,30.75022,76.81758,5450,822
30.74022,76.83758,30.75022,76.82758,4937,775
30.74022,76.83758,30.75022,76.83758,2364,356
30.74022,76.83758,30.76022,76.68758,21461,2646
30.74022,76.83758,30.76022,76.69758,20027,2500
30.74022,76.83758,30.76022,76.70758,18841,2289
30.74022,76.83758,30.76022,76.71758,16468,1869
30.74022,76.83758,30.76022,76.72758,15153,1694
30.74022,76.83758,30.76022,76.73758,14414,1657
30.74022,76.83758,30.76022,76.74758,14346,1696
30.74022,76.83758,30.76022,76.75758,11787,1361
30.74022,76.83758,30.76022,76.76758,10480,1311
30.74022,76.83758,30.76022,76.77758,9527,1272
30.74022,76.83758,30.76022,76.78758,7770,978
30.74022,76.83758,30.76022,76.79758,7221,876
30.74022,76.83758,30.76022,76.80758,7579,951
30.74022,76.83758,30.76022,76.81758,5171,907
30.74022,76.83758,30.76022,76.82758,3955,524
30.74022,76.83758,30.76022,76.83758,3846,573
30.74022,76.83758,30.77022,76.68758,20414,2497
30.74022,76.83758,30.77022,76.69758,19496,2358
30.74022,76.83758,30.77022,76.70758,18160,2198
30.74022,76.83758,30.77022,76.71758,17072,1999
30.74022,76.83758,30.77022,76.72758,16094,1837
30.74022,76.83758,30.77022,76.73758,14278,1853
30.74022,76.83758,30.77022,76.74758,13385,1730
30.74022,76.83758,30.77022,76.75758,12555,1582
30.74022,76.83758,30.77022,76.76758,10727,1278
30.74022,76.83758,30.77022,76.77758,11739,1404
30.74022,76.83758,30.77022,76.78758,8564,1097
30.74022,76.83758,30.77022,76.79758,7655,979
30.74022,76.83758,30.77022,76.80758,6797,890
30.74022,76.83758,30.77022,76.81758,5560,700
30.74022,76.83758,30.77022,76.82758,5059,706
30.74022,76.83758,30.77022,76.83758,5059,706
30.74022,76.83758,30.78022,76.68758,21255,2620
30.74022,76.83758,30.78022,76.69758,20717,2400
30.74022,76.83758,30.78022,76.70758,19242,2233
30.74022,76.83758,30.78022,76.71758,17878,1968
30.74022,76.83758,30.78022,76.72758,17914,2070
30.74022,76.83758,30.78022,76.73758,16161,2028
30.74022,76.83758,30.78022,76.74758,14326,1718
30.74022,76.83758,30.78022,76.75758,13194,1604
30.74022,76.83758,30.78022,76.76758,12778,1621
30.74022,76.83758,30.78022,76.77758,12417,1700
30.74022,76.83758,30.78022,76.78758,10307,1586
30.74022,76.83758,30.78022,76.79758,9101,1369
30.74022,76.83758,30.78022,76.80758,7597,1132
30.74022,76.83758,30.78022,76.81758,10155,1662
30.74022,76.83758,30.78022,76.82758,10233,1682
30.74022,76.83758,30.78022,76.83758,5059,706
30.74022,76.83758,30.79022,76.68758,21635,2323
30.74022,76.83758,30.79022,76.69758,21892,2379
30.74022,76.83758,30.79022,76.70758,20364,2189
30.74022,76.83758,30.79022,76.71758,18831,2062
30.74022,76.83758,30.79022,76.72758,16859,1978
30.74022,76.83758,30.79022,76.73758,15235,1783
30.74022,76.83758,30.79022,76.74758,14313,1641
30.74022,76.83758,30.79022,76.75758,15691,1843
30.74022,76.83758,30.79022,76.76758,13677,1798
30.74022,76.83758,30.79022,76.77758,15543,1799
30.74022,76.83758,30.79022,76.78758,10699,1661
30.74022,76.83758,30.79022,76.79758,10269,1677
30.74022,76.83758,30.79022,76.80758,10067,1596
30.74022,76.83758,30.79022,76.81758,10809,1759
30.74022,76.83758,30.79022,76.82758,10551,1698
30.74022,76.83758,30.79022,76.83758,12999,1957
30.75022,76.68758,30.68022,76.73758,10927,1681
30.75022,76.68758,30.68022,76.74758,12066,1867
30.75022,76.68758,30.68022,76.75758,15982,2092
30.75022,76.68758,30.69022,76.72758,9654,1573
30.75022,76.68758,30.69022,76.73758,10466,1640
30.75022,76.68758,30.69022,76.74758,14290,1845
30.75022,76.68758,30.69022,76.75758,14355,1800
30.75022,76.68758,30.69022,76.76758,14289,1747
30.75022,76.68758,30.70022,76.71758,8437,1366
30.75022,76.68758,30.70022,76.72758,10428,1519
30.75022,76.68758,30.70022,76.73758,10726,1641
30.75022,76.68758,30.70022,76.74758,12914,1646
30.75022,76.68758,30.70022,76.75758,12729,1589
30.75022,76.68758,30.70022,76.76758,14343,1774
30.75022,76.68758,30.70022,76.77758,15156,1812
30.75022,76.68758,30.70022,76.78758,16455,1984
30.75022,76.68758,30.71022,76.70758,7122,1242
30.75022,76.68758,30.71022,76.71758,7563,1245
30.75022,76.68758,30.71022,76.72758,9755,1496
30.75022,76.68758,30.71022,76.73758,11810,1420
30.75022,76.68758,30.71022,76.74758,12328,1528
30.75022,76.68758,30.71022,76.75758,13479,1620
30.75022,76.68758,30.71022,76.76758,13683,1712
30.75022,76.68758,30.71022,76.77758,14943,1847
30.75022,76.68758,30.71022,76.78758,16424,2070
30.75022,76.68758,30.71022,76.79758,17576,2239
30.75022,76.68758,30.72022,76.70758,5781,1083
30.75022,76.68758,30.72022,76.71758,7004,1169
30.75022,76.68758,30.72022,76.72758,8157,1275
30.75022,76.68758,30.72022,76.73758,10435,1288
30.75022,76.68758,30.72022,76.74758,10954,1354
30.75022,76.68758,30.72022,76.75758,12032,1507
30.75022,76.68758,30.72022,76.76758,13245,1725
30.75022,76.68758,30.72022,76.77758,14896,1854
30.75022,76.68758,30.72022,76.78758,16743,2036
30.75022,76.68758,30.72022,76.79758,17419,2112
30.75022,76.68758,30.72022,76.80758,18682,2269
30.75022,76.68758,30.72022,76.81758,21260,2433
30.75022,76.68758,30.73022,76.69758,5172,1039
30.75022,76.68758,30.73022,76.70758,4995,887
30.75022,76.68758,30.73022,76.71758,6632,1143
30.75022,76.68758,30.73022,76.72758,8821,1157
30.75022,76.68758,30.73022,76.73758,9282,1285
30.75022,76.68758,30.73022,76.74758,10762,1412
30.75022,76.68758,30.73022,76.75758,11791,1465
30.75022,76.68758,30.73022,76.76758,13447,1722
30.75022,76.68758,30.73022,76.77758,14457,1806
30.75022,76.68758,30.73022,76.78758,15878,2028
30.75022,76.68758,30.73022,76.79758,17161,2153
30.75022,76.68758,30.73022,76.80758,18457,2290
30.75022,76.68758,30.73022,76.81758,19814,2246
30.75022,76.68758,30.73022,76.82758,23048,2587
30.75022,76.68758,30.73022,76.83758,24203,2670
30.75022,76.68758,30.74022,76.68758,2494,599
30.75022,76.68758,30.74022,76.69758,2931,828
30.75022,76.68758,30.74022,76.70758,3242,930
30.75022,76.68758,30.74022,76.71758,7364,1028
30.75022,76.68758,30.74022,76.72758,7518,1145
30.75022,76.68758,30.74022,76.73758,6014,1220
30.75022,76.68758,30.74022,76.74758,7926,1421
30.75022,76.68758,30.74022,76.75758,8694,1458
30.75022,76.68758,30.74022,76.76758,13020,1614
30.75022,76.68758,30.74022,76.77758,14246,1736
30.75022,76.68758,30.74022,76.78758,15592,1984
30.75022,76.68758,30.74022,76.79758,17024,2099
30.75022,76.68758,30.74022,76.80758,18922,2186
30.75022,76.68758,30.74022,76.81758,20046,2293
30.75022,76.68758,30.74022,76.82758,21087,2428
30.75022,76.68758,30.74022,76.83758,23619,2768
30.75022,76.68758,30.75022,76.68758,0,0
30.75022,76.68758,30.75022,76.69758,906,315
30.75022,76.68758,30.75022,76.70758,2118,609
30.75022,76.68758,30.75022,76.71758,3726,838
30.75022,76.68758,30.75022,76.72758,5197,1083
30.75022,76.68758,30.75022,76.73758,5637,1164
30.75022,76.68758,30.75022,76.74758,6858,1280
30.75022,76.68758,30.75022,76.75758,8835,1475
30.75022,76.68758,30.75022,76.76758,10001,1591
30.75022,76.68758,30.75022,76.77758,14251,1766
30.75022,76.68758,30.75022,76.78758,15385,1874
30.75022,76.68758,30.75022,76.79758,17356,2047
30.75022,76.68758,30.75022,76.80758,18120,2096
30.75022,76.68758,30.75022,76.81758,19345,2267
30.75022,76.68758,30.75022,76.82758,20932,2535
30.75022,76.68758,30.75022,76.83758,21707,2567
30.75022,76.68758,30.76022,76.68758,3494,904
30.75022,76.68758,30.76022,76.69758,2866,741
30.75022,76.68758,30.76022,76.70758,3651,870
30.75022,76.68758,30.76022,76.71758,3883,911
30.75022,76.68758,30.76022,76.72758,5505,1274
30.75022,76.68758,30.76022,76.73758,6537,1324
30.75022,76.68758,30.76022,76.74758,7732,1497
30.75022,76.68758,30.76022,76.75758,8660,1494
30.75022,76.68758,30.76022,76.76758,9815,1681
30.75022,76.68758,30.76022,76.77758,11620,1934
30.75022,76.68758,30.76022,76.78758,15834,1928
30.75022,76.68758,30.76022,76.79758,16372,1919
30.75022,76.68758,30.76022,76.80758,17809,2087
30.75022,76.68758,30.76022,76.81758,19900,2389
30.75022,76.68758,30.76022,76.82758,20690,2426
30.75022,76.68758,30.76022,76.83758,20875,2533
30.75022,76.68758,30.77022,76.68758,4924,1018
30.75022,76.68758,30.77022,76.69758,4745,968
30.75022,76.68758,30.77022,76.70758,4891,1116
30.75022,76.68758,30.77022,76.71758,5539,1189
30.75022,76.68758,30.77022,76.72758,6033,1381
30.75022,76.68758,30.77022,76.73758,7509,1604
30.75022,76.68758,30.77022,76.74758,8673,1561
30.75022,76.68758,30.77022,76.75758,9033,1663
30.75022,76.68758,30.77022,76.76758,10390,1670
30.75022,76.68758,30.77022,76.77758,11243,1752
30.75022,76.68758,30.77022,76.78758,12733,1998
30.75022,76.68758,30.77022,76.79758,13251,2078
30.75022,76.68758,30.77022,76.80758,18146,2144
30.75022,76.68758,30.77022,76.81758,19085,2264
30.75022,76.68758,30.77022,76.82758,20157,2415
30.75022,76.68758,30.77022,76.83758,20157,2415
30.75022,76.68758,30.78022,76.68758,5766,1141
30.75022,76.68758,30.78022,76.69758,6269,1332
30.75022,76.68758,30.78022,76.70758,6858,1440
30.75022,76.68758,30.78022,76.71758,6512,1369
30.75022,76.68758,30.78022,76.72758,7818,1579
30.75022,76.68758,30.78022,76.73758,8608,1762
30.75022,76.68758,30.78022,76.74758,9910,1696
30.75022,76.68758,30.78022,76.75758,10231,1741
30.75022,76.68758,30.78022,76.76758,12400,1991
30.75022,76.68758,30.78022,76.77758,11920,2046
30.75022,76.68758,30.78022,76.78758,13092,2079
30.75022,76.68758,30.78022,76.79758,14308,2311
30.75022,76.68758,30.78022,76.80758,15251,2482
30.75022,76.68758,30.78022,76.81758,16356,2719
30.75022,76.68758,30.78022,76.82758,16434,2739
30.75022,76.68758,30.78022,76.83758,20157,2415
30.75022,76.68758,30.79022,76.68758,10756,1800
30.75022,76.68758,30.79022,76.69758,9847,1802
30.75022,76.68758,30.79022,76.70758,7932,1598
30.75022,76.68758,30.79022,76.71758,7952,1539
30.75022,76.68758,30.79022,76.72758,8599,1743
30.75022,76.68758,30.79022,76.73758,9524,1930
30.75022,76.68758,30.79022,76.74758,11483,1798
30.75022,76.68758,30.79022,76.75758,12862,2000
30.75022,76.68758,30.79022,76.76758,12468,2010
30.75022,76.68758,30.79022,76.77758,13167,2005
30.75022,76.68758,30.79022,76.78758,15675,2287
30.75022,76.68758,30.79022,76.79758,14709,2439
30.75022,76.68758,30.79022,76.80758,16269,2654
30.75022,76.68758,30.79022,76.81758,17010,2816
30.75022,76.68758,30.79022,76.82758,16752,2755
30.75022,76.68758,30.79022,76.83758,19201,3014
30.75022,76.69758,30.68022,76.73758,10530,1447
30.75022,76.69758,30.68022,76.74758,11669,1633
30.75022,76.69758,30.68022,76.75758,13066,1768
30.75022,76.69758,30.69022,76.72758,9257,1339
30.75022,76.69758,30.69022,76.73758,10070,1406
30.75022,76.69758,30.69022,76.74758,11374,1521
30.75022,76.69758,30.69022,76.75758,11439,1476
30.75022,76.69758,30.69022,76.76758,11372,1423
30.75022,76.69758,30.70022,76.71758,8040,1132
30.75022,76.69758,30.70022,76.72758,10031,1285
30.75022,76.69758,30.70022,76.73758,10670,1318
30.75022,76.69758,30.70022,76.74758,9998,1322
30.75022,76.69758,30.70022,76.75758,9813,1264
30.75022,76.69758,30.70022,76.76758,11427,1450
30.75022,76.69758,30.70022,76.77758,12240,1488
30.75022,76.69758,30.70022,76.78758,13539,1659
30.75022,76.69758,30.71022,76.70758,6725,1008
30.75022,76.69758,30.71022,76.71758,7166,1011
30.75022,76.69758,30.71022,76.72758,9358,1262
30.75022,76.69758,30.71022,76.73758,8894,1096
30.75022,76.69758,30.71022,76.74758,9411,1204
30.75022,76.69758,30.71022,76.75758,10562,1296
30.75022,76.69758,30.71022,76.76758,10766,1388
30.75022,76.69758,30.71022,76.77758,12026,1523
30.75022,76.69758,30.71022,76.78758,13507,1745
30.75022,76.69758,30.71022,76.79758,14659,1915
30.75022,76.69758,30.72022,76.70758,5384,849
30.75022,76.69758,30.72022,76.71758,6608,935
30.75022,76.69758,30.72022,76.72758,7760,1041
30.75022,76.69758,30.72022,76.73758,7518,964
30.75022,76.69758,30.72022,76.74758,8037,1030
30.75022,76.69758,30.72022,76.75758,9116,1183
30.75022,76.69758,30.72022,76.76758,10329,1401
30.75022,76.69758,30.72022,76.77758,11980,1529
30.75022,76.69758,30.72022,76.78758,13826,1711
30.75022,76.69758,30.72022,76.79758,14502,1788
30.75022,76.69758,30.72022,76.80758,15765,1945
30.75022,76.69758,30.72022,76.81758,17434,2099
30.75022,76.69758,30.73022,76.69758,4776,805
30.75022,76.69758,30.73022,76.70758,4598,653
30.75022,76.69758,30.73022,76.71758,6236,909
30.75022,76.69758,30.73022,76.72758,5905,833
30.75022,76.69758,30.73022,76.73758,6365,961
30.75022,76.69758,30.73022,76.74758,7845,1088
30.75022,76.69758,30.73022,76.75758,8875,1140
30.75022,76.69758,30.73022,76.76758,10531,1398
30.75022,76.69758,30.73022,76.77758,11541,1482
30.75022,76.69758,30.73022,76.78758,12961,1704
30.75022,76.69758,30.73022,76.79758,14245,1829
30.75022,76.69758,30.73022,76.80758,14674,1959
30.75022,76.69758,30.73022,76.81758,15988,1911
30.75022,76.69758,30.73022,76.82758,19222,2253
30.75022,76.69758,30.73022,76.83758,20377,2336
30.75022,76.69758,30.74022,76.68758,2097,365
30.75022,76.69758,30.74022,76.69758,1886,473
30.75022,76.69758,30.74022,76.70758,2196,575
30.75022,76.69758,30.74022,76.71758,4470,705
30.75022,76.69758,30.74022,76.72758,4575,820
30.75022,76.69758,30.74022,76.73758,4969,865
30.75022,76.69758,30.74022,76.74758,6880,1066
30.75022,76.69758,30.74022,76.75758,7649,1103
30.75022,76.69758,30.74022,76.76758,9195,1280
30.75022,76.69758,30.74022,76.77758,11330,1412
30.75022,76.69758,30.74022,76.78758,12676,1660
30.75022,76.69758,30.74022,76.79758,13241,1768
30.75022,76.69758,30.74022,76.80758,15096,1852
30.75022,76.69758,30.74022,76.81758,16220,1959
30.75022,76.69758,30.74022,76.82758,17262,2094
30.75022,76.69758,30.74022,76.83758,19793,2434
30.75022,76.69758,30.75022,76.68758,906,318
30.75022,76.69758,30.75022,76.69758,0,0
30.75022,76.69758,30.75022,76.70758,1072,254
30.75022,76.69758,30.75022,76.71758,2680,483
30.75022,76.69758,30.75022,76.72758,4152,728
30.75022,76.69758,30.75022,76.73758,4591,810
30.75022,76.69758,30.75022,76.74758,5812,926
30.75022,76.69758,30.75022,76.75758,7789,1120
30.75022,76.69758,30.75022,76.76758,8955,1236
30.75022,76.69758,30.75022,76.77758,10425,1432
30.75022,76.69758,30.75022,76.78758,11559,1540
30.75022,76.69758,30.75022,76.79758,13530,1713
30.75022,76.69758,30.75022,76.80758,14294,1762
30.75022,76.69758,30.75022,76.81758,15519,1933
30.75022,76.69758,30.75022,76.82758,17106,2200
30.75022,76.69758,30.75022,76.83758,17881,2232
30.75022,76.69758,30.76022,76.68758,2448,549
30.75022,76.69758,30.76022,76.69758,1820,386
30.75022,76.69758,30.76022,76.70758,2606,516
30.75022,76.69758,30.76022,76.71758,2837,557
30.75022,76.69758,30.76022,76.72758,4460,919
30.75022,76.69758,30.76022,76.73758,5491,969
30.75022,76.69758,30.76022,76.74758,6687,1142
30.75022,76.69758,30.76022,76.75758,7615,1139
30.75022,76.69758,30.76022,76.76758,8769,1326
30.75022,76.69758,30.76022,76.77758,10574,1580
30.75022,76.69758,30.76022,76.78758,12008,1593
30.75022,76.69758,30.76022,76.79758,12547,1585
30.75022,76.69758,30.76022,76.80758,13984,1753
30.75022,76.69758,30.76022,76.81758,16074,2055
30.75022,76.69758,30.76022,76.82758,16864,2092
30.75022,76.69758,30.76022,76.83758,17049,2199
30.75022,76.69758,30.77022,76.68758,3879,663
30.75022,76.69758,30.77022,76.69758,3700,614
30.75022,76.69758,30.77022,76.70758,3845,761
30.75022,76.69758,30.77022,76.71758,4494,834
30.75022,76.69758,30.77022,76.72758,4987,1026
30.75022,76.69758,30.77022,76.73758,6464,1250
30.75022,76.69758,30.77022,76.74758,7627,1206
30.75022,76.69758,30.77022,76.75758,7987,1308
30.75022,76.69758,30.77022,76.76758,9344,1316
30.75022,76.69758,30.77022,76.77758,10197,1398
30.75022,76.69758,30.77022,76.78758,11688,1644
30.75022,76.69758,30.77022,76.79758,12206,1723
30.75022,76.69758,30.77022,76.80758,14320,1810
30.75022,76.69758,30.77022,76.81758,15259,1930
30.75022,76.69758,30.77022,76.82758,16331,2081
30.75022,76.69758,30.77022,76.83758,16331,2081
30.75022,76.69758,30.78022,76.68758,4720,787
30.75022,76.69758,30.78022,76.69758,5223,977
30.75022,76.69758,30.78022,76.70758,5813,1085
30.75022,76.69758,30.78022,76.71758,5466,1014
30.75022,76.69758,30.78022,76.72758,6773,1224
30.75022,76.69758,30.78022,76.73758,7562,1407
